2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TB,,,,,,,Malaria (p.falc),,,,,,,,,,,,,,,,Malaria (p.vivax),,,,,,,,,,Malaria,HIV,,,,,,,,,,,,,RoundWorm,,,Hookworm,,Whipworm,,,,,,Worms,Schistosomiasis,,,,,Total,,,TB,,,,,,,Malaria (p.falc),,,,,,,,,,,,,,,,,,,Malaria (p.vivax),,,,,,,,,,Malaria,HIV,,,,,,,,,,,RoundWorm,,,Hookworm,,Whipworm,,,,,,Worms,Schistomasis,,Onchocerciasis,,,,,Total
Sri Lanka,571.74,"67,379.95",0.7,0.11,1.31,0.57,"67,954.39",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.41,0,,,0,0,,0,0,112.41,112.41,128.01,0.86,54.01,1.03,55.53,53.54,8.49,3.67,89.95,27.43,0,0,422.53,,,,,,,,,-,-,-,-,,-,,,-,"68,489.33",,Sri Lanka,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.53,1.29,9.81,0.05,0.21,13.39,4.75,2.4,10.27,15.04,78.75,,,,,,,,,0,0,0,0,,0,,0,,,0,78.75
Sudan,"6,608.26","298,007.25",7.62,1.18,23.97,198.83,"304,847.11",0,"1,386,870.56",0,0,0,0,0,0,0,0,0,0,0,0,0,"1,386,870.56",0,0,,,"53,190.43",0,,0,0,"53,190.43","1,440,060.99","3,482.93",55.18,"1,451.01",30.1,"1,522.66","1,459.15",222.67,127.06,"2,396.24",715.05,0,0,"11,462.05",,,,,,,,,-,-,-,-,401.19,401.19,,1.99,1.99,"3,143,643.89",,Sudan,896.73,"5,719.80",60.51,9.37,139.14,7.49,"6,833.05",0,0,0,0,0,0,0,0,"29,198.50",0,0,0,0,0,0,0,0,0,"29,198.50",0,0,0,0,0,0,0,0,0,0,"29,198.50",105.18,4.7,45.61,0.16,0.77,69.87,25.33,11.11,48.25,79.76,390.74,,,,,,,,,0,0,0,0,140.44,140.44,0,0,,1.05,1.05,"36,563.78"
Suriname,125.66,380.94,0,0,0,0.37,506.97,6.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.34,14.16,0,,,0,0,,0,0,14.16,20.5,579.72,2.11,246.29,4.47,251.23,239.89,38.19,14.8,411.48,124.09,0,0,"1,912.29",,,,,,,,,-,-,-,-,,-,,,-,"2,446.09",,Suriname,"2,504.39","15,974.22",0,0,0,27.74,"18,506.35",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.23,0,0,0,0,0,0,0,0,12.23,12.23,22.01,0.34,8.95,0.01,0.05,16.09,5.91,1.86,9.67,18.63,83.53,,,,,,,,,0,0,0,0,,0,,0,,,0,"18,602.11"
Swaziland,"17,378.21","5,963.87",87.09,13.48,187.26,23.79,"23,653.70",16.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.97,0,0,,,0,0,,0,0,0,16.97,"8,577.70",99.68,"3,631.70",65.95,"3,764.52","3,443.34",512.38,264.54,"6,032.29","1,678.54",0,0,"28,070.63",,,,69.4,,16.67,,-,-,69.4,16.67,86.07,8.95,8.95,,,-,"51,853.29",,Swaziland,"8,284.68","52,843.80","1,845.96",285.79,"3,141.46",189.06,"66,590.75",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.64,0,0,5.64,0,0,0,0,0,0,0,0,0,0,5.64,"2,274.09",153.65,"1,072.88",5.37,25.39,"1,358.37",469.43,248.89,"1,117.15","1,500.13","8,225.36",,,,,,,,,0,0,0,0,,0,,0,,,0,"74,821.75"
Sweden,97.38,498.49,0.99,0.15,2.43,0.05,599.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,1.1,0.15,0.4,0.01,0.56,0.37,0,0.14,0.59,0,0,0,3.34,,,,,,,,,-,-,-,-,,-,,,-,602.83,,Sweden,35.95,229.28,2.32,0.36,2.91,0.2,271.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,,0,,0,,,0,271.02
Switzerland,54.46,278.75,0.23,0.04,0.59,0.05,334.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,8.14,1.12,2.98,0.1,4.14,2.7,0,1.05,4.36,0.01,0,0,24.59,,,,,,,,,-,-,-,-,,-,,,-,358.7,,Switzerland,"4,444.10","28,346.67",376.48,58.29,459.85,32.08,"33,717.46",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,,0,,0,,,0,"33,717.46"
Syrian Arab Republic,"1,146.87","28,056.97",3.04,0.47,8.8,8.94,"29,225.10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,-,-,-,-,,-,,,-,"29,225.10",,Syrian Arab Republic,103.01,657.03,0,0,0,2.62,762.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,,0,,0,,,0,762.65
Tajikistan,642.53,"38,796.01",40,6.19,97.24,37.7,"39,619.67",0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,15.57,0,,,0,0,,0,0,15.57,15.73,312.64,0.89,132.24,2.51,134.88,132.23,21.57,8.12,220.9,69.47,0,0,"1,035.43",,,,,,,,,-,-,-,-,,-,,,-,"40,670.98",,Tajikistan,67.51,430.59,8.84,1.37,13.08,0.83,522.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.47,9.36,47.88,0.33,1.56,42.76,14.02,11.58,48.67,45.14,310.78,,,,,,,,,0,0,0,0,,0,,0,,,0,833
Tanzania,"145,237.94","360,720.81",0,0,0,376.08,"506,334.83","4,443,339.84",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,443,339.84",0,0,,,0,0,,0,0,0,"4,443,339.84","131,458.60","2,042.85","55,155.31","1,073.08","57,739.02","53,601.12","7,947.53","4,582.56","91,215.81","25,832.35",0,0,"430,648.24",,,,"2,228.75",,11.61,,-,-,"2,228.75",11.61,"2,240.36","10,576.38","10,576.38",,66.7,66.7,"9,836,546.20",,Tanzania,334.62,"2,134.37",1.12,0.17,1.71,1.4,"2,473.38","260,861.38",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"260,861.38",0,0,0,0,0,0,0,0,0,0,"260,861.38","4,666.09",17.89,"1,829.85",0,0,"3,545.66","1,323.36",379.2,"1,993.93","4,149.60","17,905.57",,,,,,,,,0,0,0,0,"9,976.08","9,976.08",,0,,288.86,288.86,"291,505.26"
Thailand,"36,624.69","292,109.37",1.33,0.21,4.06,224.64,"328,964.29",0,0,0,489.73,0,0,0,0,0,0,0,0,0,0,0,489.73,699.62,0,,,0,0,,0,0,699.62,"1,189.35","32,234.89",435.94,"13,601.49",252.29,"14,172.92","12,971.25","1,915.33","1,049.07","22,553.16","6,261.44",0,0,"105,447.78",,,,,,,,,-,-,-,-,,-,-,,-,"436,091.14",,Thailand,"2,975.44","18,978.82",96.56,14.95,122,16.17,"22,203.94",0,0,0,0,0,0,"1,520.62",0,0,0,0,0,0,0,0,0,0,0,"1,520.62","2,106.19",0,0,0,0,0,0,0,0,"2,106.19","3,626.80","11,582.14",52.7,"4,517.33",0.38,1.82,"8,849.64","3,267.74",906.22,"4,928.18","10,297.01","44,403.15",,,,,,,,,0,0,0,0,-,0,0,0,,,0,"70,233.89"
The Former Yugoslav Republic of Macedonia,0,"2,745.55",1.78,0.28,4.86,0.71,"2,753.18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,0.05,0.01,0.02,0,0.02,0.02,0,0.01,0.02,0,0,0,0.14,,,,,,,,,-,-,-,-,,-,,,-,"2,753.32",,The Former Yugoslav Republic of Macedonia,"55,441.68","353,634.68",0,0,0,185.98,"409,262.34",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,,0,,0,,,0,"409,262.34"
Timor-Leste,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.18,,,-,-,0.18,0.18,,-,104.04,,104.04,104.22,,Timor-Leste,"20,301.88","129,495.52",81.83,12.67,110.73,210.3,"150,212.93",111.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.86,47.8,0,0,0,0,0,0,0,0,47.8,159.66,4.18,0.02,1.64,0,0,3.17,1.19,0.34,1.79,3.71,16.04,,,,,,,,,0,0,0,0,,0,,0,164.47,36.25,200.72,"150,589.35"
Togo,"26,855.83","104,605.58",0,0,0,94,"131,555.42","81,172.45",0,0,0,"66,673.41",0,0,0,0,0,0,0,0,0,0,"147,845.87",0,0,,,0,0,,0,0,0,"147,845.87","4,208.15",59,"1,771.46",33.66,"1,847.03","1,707.54",253.82,140.35,"2,934.30",827.35,0,0,"13,782.67",,,,,,,,,-,-,-,-,"2,898.20","2,898.20",,,-,"443,928.01",,Togo,162.21,"1,034.66",0,0,0,2.6,"1,199.47","59,645.85",0,0,0,0,"59,937.15",0,0,0,0,0,0,0,0,0,0,0,0,"119,583.00",0,0,0,0,0,0,0,0,0,0,"119,583.00",835.91,41.79,367.97,1.46,6.86,545.98,194.75,87.41,388.25,616.79,"3,087.18",,,,,,,,,0,0,0,0,,0,,0,,,0,"123,869.65"
Tokelau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,-,-,-,-,,-,,,-,0,,Tokelau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,,0,,0,,,0,0
Tonga,0,220.68,0,0,0,0.14,220.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,-,-,-,-,,-,,,-,220.82,,Tonga,"6,876.01","43,858.60",0,0,0,76.17,"50,810.78",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0.05,0,0,0.1,0.04,0.01,0.05,0.11,0.49,,,,,,,,,0,0,0,0,,0,,0,,,0,"50,811.27"
Trinidad and Tobago,168.03,868.22,0,0,0,0.73,"1,036.98",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,397.6,8.92,291.15,0.14,21.23,259.46,25.36,9.49,10.54,106.19,44.26,0.09,"1,174.44",,,,,,,,,-,-,-,-,,-,,,-,"2,211.42",,Trinidad and Tobago,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.74,3.26,63.66,0.1,0.47,110.19,40.17,13.32,68.44,126.86,580.19,,,,,,,,,0,0,0,0,,0,,0,,,0,580.19
Tunisia,428.84,"13,956.90",1.83,0.28,5.9,0.6,"14,394.34",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,32.52,0.16,13.71,0.27,14.05,13.78,2.23,0.9,22.87,7.18,0,0,107.67,,,,,,,,,-,-,-,-,,-,,,-,"14,502.01",,Tunisia,6.71,42.83,0,0,0,0.01,49.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,,0,,0,,,0,49.55
Turkey,"1,991.52","123,323.77",98.21,15.21,248.39,17.19,"125,694.28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,25.1,0.05,10.7,0.19,10.87,10.32,1.65,0.6,17.91,5.36,0,0,82.76,,,,,,,,,-,-,-,-,,-,,,-,"125,777.05",,Turkey,68.81,438.89,1.94,0.3,10.45,0.45,520.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,,0,,0,,,0,520.84
Turkmenistan,0,"37,862.24",0,0,0,6.8,"37,869.04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,1.33,0.18,0.49,0.02,0.68,0.44,0,0.17,0.71,0,0,0,4.02,,,,,,,,,-,-,-,-,,-,,,-,"37,873.06",,Turkmenistan,"1,250.38","7,975.57",0,0,0,0,"9,225.95",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,-,0,0,0,,,0,"9,225.95"
Turks and Caicos Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,-,-,-,-,,-,,,-,0,,Turks and Caicos Islands,"3,572.56","22,787.57",0,0,0,39.58,"26,399.70",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,,0,,0,,,0,"26,399.70"
Tuvalu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,-,-,-,-,,-,-,,-,0,,Tuvalu,"1,893.20","12,075.78",0,0,0,20.97,"13,989.95",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,,0,,0,-,-,0,"13,989.95"
Uganda,"340,415.48","443,612.21",7.07,1.09,15.9,101.23,"784,152.98","3,382,419.15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,382,419.15",0,0,,,0,0,,0,0,0,"3,382,419.15","92,256.78","1,433.71","38,759.85",745.42,"40,553.61","37,417.54","5,516.97","3,193.02","64,114.70","17,973.27",0,0,"301,964.87",,,,494.84,,,,,-,494.84,-,494.84,"8,270.47","8,270.47",,-,-,"7,859,721.45",,Uganda,0,0,0,0,0,0,0,"4,116,612.97",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,116,612.97",0,0,0,0,0,0,0,0,0,0,"4,116,612.97","62,094.39","4,051.80","28,810.73",142.27,671.58,"37,806.51","13,161.72","6,825.35","30,069.98","41,953.36","225,587.70",,,,,,,,,0,0,0,0,"9,768.47","9,768.47",,0,,36.09,36.09,"4,352,005.22"
Ukraine,"32,537.09","249,688.79","1,458.98",225.88,"2,513.62",247.14,"286,671.50",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,"5,539.06",39.85,"2,330.55",45.58,"2,401.18","2,335.72",372.8,163.34,"3,878.89","1,199.24",0,0,"18,306.21",,,,,,,,,-,-,-,-,,-,,,-,"304,977.71",,Ukraine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,037.08",37.96,"1,226.89",0.97,4.58,"2,234.18",830.22,262.43,"1,326.59","2,603.95","11,564.83",,,,,,,,,0,0,0,0,-,0,0,0,,,0,"11,564.83"
United Arab Emirates,85.09,"2,601.91",0,0,0,1.76,"2,688.76",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,34.54,0.23,14.61,0.27,15.01,14.3,2.25,0.97,24.35,7.29,0,0,113.8,,,,,,,,,-,-,-,-,,-,,,-,"2,802.56",,United Arab Emirates,"43,210.37","275,617.30",0,0,0,478.7,"319,306.37",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.35,0.11,11.12,0,0,21.54,8.04,2.3,12.11,25.21,108.78,,,,,,,,,0,0,0,0,,0,,0,,,0,"319,415.16"
United Kingdom of Great Britain and Northern Ireland,"3,483.43","17,831.05",6.76,1.05,16.36,1.04,"21,339.68",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,27.57,3.78,10.09,0.33,14.03,9.14,0,3.54,14.77,0.02,0,0,83.26,,,,,,,,,-,-,-,-,,-,,,-,"21,422.94",,United Kingdom of Great Britain and Northern Ireland,"19,766.79","126,082.46",474.19,73.41,579.19,40.4,"147,016.44",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,,0,,0,,,0,"147,016.44"
United States,"2,413.29","39,882.90",0,0,0,28.12,"42,324.31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,"1,337.07",29.89,980.48,0.77,71.18,871.84,85.04,32.24,36.47,356.05,148.41,0.46,"3,949.91",,,,,,,,,-,-,-,-,,-,,,-,"46,274.22",,United States,386.38,"2,464.50",0,0,0,0.8,"2,851.68",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,779.59,2.99,305.68,0,0,592.49,221.1,63.31,333.1,693.35,"2,991.60",,,,,,,,,0,0,0,0,,0,,0,,,0,"5,843.29"
Uruguay,300.21,"2,392.18",0.19,0.03,0.35,1.84,"2,694.81",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,417.65,8.77,313.1,0.78,20.85,276.07,25.13,10.23,12.82,105.15,43.77,0.46,"1,234.78",,,,,,,,,-,-,-,-,,-,,,-,"3,929.59",,Uruguay,989.42,"6,311.01",6.4,0.99,7.81,0.55,"7,316.17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.24,0.36,11.36,0.01,0.05,20.88,7.67,2.34,12.3,24.19,107.41,,,,,,,,,0,0,0,0,,0,,0,,,0,"7,423.59"
US Virgin Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,-,-,-,-,,-,,,-,0,,US Virgin Islands,"2,530.53","16,140.97",0,0,0,0,"18,671.50",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,,0,,0,,,0,"18,671.50"
Uzbekistan,"1,907.28","135,928.79",121.55,18.82,426.12,211.21,"138,613.77",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,415.52,3.54,174.67,3.42,180.57,174.46,27.56,12.63,290.45,88.71,0,0,"1,371.51",,,,,,,,,-,-,-,-,,-,,,-,"139,985.29",,Uzbekistan,101.81,649.38,38.79,6.01,64.5,7.35,867.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.08,1.35,58.91,0.03,0.13,109.32,40.74,12.46,63.85,127.71,561.58,,,,,,,,,0,0,0,0,-,0,0,0,,,0,"1,429.41"
Vanuatu,0,"2,357.46",0,0,0,1.52,"2,358.99",10.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.13,0,0,,,0,0,,0,0,0,10.13,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,-,-,-,-,,-,,,-,"2,379.25",,Vanuatu,3.4,21.66,0,0,0,0.04,25.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.23,0.07,6.76,0,0,13.09,4.89,1.4,7.36,15.32,66.11,,,,,,,,,0,0,0,0,,0,,0,,,0,91.21
Venezuela,"2,175.62","32,876.26",0,0,0,23.36,"35,075.23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.24,0,,,0,0,,0,0,26.24,26.24,"1,411.47",29.8,"1,058.14",3.97,70.9,922.83,85.16,36.66,48.41,356.42,148.43,2.36,"4,174.55",,,,,,,,,-,-,-,-,44.37,44.37,,,-,"39,320.39",,Venezuela,"10,335.80","65,926.87",125.53,19.43,167.87,145.81,"76,721.32",0,0,0,0,0,0,0,72.72,0,0,0,0,0,0,0,0,0,0,72.72,228.77,0,0,0,0,0,0,0,0,228.77,301.49,652.69,2.22,250.5,0,0,506.17,184.29,47.9,274.12,585.24,"2,503.14",,,,,,,,,0,0,0,0,,0,,0,,,0,"79,525.95"
Viet Nam,"28,599.78","483,209.13",15.19,2.35,32.27,340.04,"512,198.75",0,0,571.5,0,0,0,0,0,0,0,0,0,0,0,0,571.5,263.88,0,,,0,0,,0,0,263.88,835.38,"14,025.57",180.18,"5,904.71",112.07,"6,149.67","5,717.56",858.47,456.86,"9,791.28","2,792.62",0,0,"45,988.98",,,,,,,,,-,-,-,-,,-,,,-,"559,594.61",,Viet Nam,91.7,584.88,1.84,0.28,2.61,0.29,681.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,254.38",0,0,0,0,0,0,0,0,"4,254.38","4,254.38",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,,0,,0,,,0,"4,935.98"
Wallis and Futuna Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,-,-,-,-,,-,,,-,0,,Wallis and Futuna Islands,0,0,0,0,0,25.2,25.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,-,0,0,0,,,0,25.2
West Bank and Gaza Strip,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,-,-,-,-,,-,,,-,0,,West Bank and Gaza Strip,"49,808.95","317,706.31",0,0,0,551.8,"368,067.05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,,0,0,0,,,0,"368,067.05"
Yemen,0,"237,963.50",0,0,0,14.25,"237,977.75",0,"57,076.38",0,0,0,0,0,0,0,0,0,0,0,0,0,"57,076.38",690.16,0,,,0,0,,0,0,690.16,"57,766.55",0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,-,-,-,-,691.47,691.47,,-,-,"353,512.15",,Yemen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,746.12",0,0,0,0,0,0,0,0,0,"3,746.12",0,0,0,0,0,0,0,0,0,0,"3,746.12",8.02,0.54,3.69,0.02,0.09,4.88,1.72,0.93,3.85,5.44,29.17,,,,,,,,,0,0,0,0,144.45,144.45,0,0,,,0,"3,919.74"
Zambia,"125,717.52","102,242.08",0,0,0,190.02,"228,149.63","599,804.86",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"599,804.86",0,0,,,0,0,,0,0,0,"599,804.86","8,328.11",159.07,"3,503.13",65.9,"3,686.85","3,295.61",464.66,304.01,"5,781.98","1,526.71",0,0,"27,116.03",,,,,,,,,-,-,-,-,-,-,,-,-,"1,454,875.37",,Zambia,0,0,0,0,0,0,0,"129,793.77",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"129,793.77",0,0,0,0,0,0,0,0,0,0,"129,793.77","20,997.60","2,451.77","11,011.60",88.48,417.56,"10,096.01","3,205.95","2,849.94","11,171.53","10,437.64","72,728.08",,,,,,,,,0,0,0,0,659.84,659.84,0,0,,19.85,19.85,"203,201.53"
Zimbabwe,"192,438.06","85,114.52",11.28,1.75,24.24,244.8,"277,834.66","6,526.48",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,526.48",0,0,,,0,0,,0,0,0,"6,526.48","45,876.35",752.21,"19,286.91",367.17,"20,211.78","18,461.03","2,687.25","1,604.19","31,891.03","8,778.04",0,0,"149,915.96",,,,,,,,,-,-,-,-,-,-,,-,-,"440,803.58",,Zimbabwe,"8,683.45","55,387.35",306.65,47.48,436.15,28.33,"64,889.40","1,080.73",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,080.73",0,0,0,0,0,0,0,0,0,0,"1,080.73","55,076.99","4,713.91","27,359.52",166.4,787.39,"30,147.28","10,153.88","6,536.87","28,172.61","32,610.03","195,724.88",,,,,,,,,0,0,0,0,867.81,867.81,0,0,,0,0,"262,562.83"
