,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Suriname,125.66,380.94,0,0,0,0.37,506.97,6.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.34,14.16,0,,,0,0,,0,0,14.16,20.5,579.72,2.11,246.29,4.47,251.23,239.89,38.19,14.8,411.48,124.09,0,0,"1,912.29",,,,,,,,,-,-,-,-,,-,,,-,"2,439.75",,Suriname,102.03,495.29,0,0,0,0.78,598.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.59,0,0,0,0,0,0,0,0,10.59,10.59,86.69,14.11,48,0,0,0,21.46,8.19,17.86,46.05,242.36,,,,,,,,,0,0,0,0,,0,,0,,,0,851.05
Swaziland,"17,378.21","5,963.87",87.09,13.48,187.26,23.79,"23,653.70",16.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.97,0,0,,,0,0,,0,0,0,16.97,"8,577.70",99.68,"3,631.70",65.95,"3,764.52","3,443.34",512.38,264.54,"6,032.29","1,678.54",0,0,"28,070.63",,,,143.42,,16.67,,-,-,143.42,16.67,160.09,8.95,8.95,,,-,"51,910.34",,Swaziland,"28,430.81","14,191.21",72.3,11.19,142.02,95.43,"42,942.97",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,897.77",7.11,"3,080.61",2.07,"2,009.21","1,472.00",536.51,10.85,"4,832.55","1,321.15","19,169.83",,,,219.43,175.13,22.29,37.02,,0,394.55,59.31,453.86,,0,,0,,,0,"62,566.66"
Sweden,97.38,498.49,0.99,0.15,2.43,0.05,599.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,1.1,0.15,0.4,0.01,0.56,0.37,0,0.14,0.59,0,0,0,3.34,,,,,,,,,-,-,-,-,,-,,,-,602.83,,Sweden,149.09,"1,416.49",1.82,0.28,2.28,0.35,"1,570.31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,,0,,0,,,0,"1,570.31"
Switzerland,54.46,278.75,0.23,0.04,0.59,0.05,334.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,8.14,1.12,2.98,0.1,4.14,2.7,0,1.05,4.36,0.01,0,0,24.59,,,,,,,,,-,-,-,-,,-,,,-,358.7,,Switzerland,118.25,"1,123.47",0,0,0,0.56,"1,242.27",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,,0,,0,,,0,"1,242.27"
Syrian Arab Republic,"1,146.87","28,056.97",3.04,0.47,8.8,8.94,"29,225.10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,-,-,-,-,,-,,,-,"29,225.10",,Syrian Arab Republic,16.25,"4,083.90",0.13,0.02,0.23,2.37,"4,102.90",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,,0,,0,,,0,"4,102.90"
Tajikistan,642.53,"38,796.01",40,6.19,97.24,37.7,"39,619.67",0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,15.57,0,,,0,0,,0,0,15.57,15.73,312.64,0.89,132.24,2.51,134.88,132.23,21.57,8.12,220.9,69.47,0,0,"1,035.43",,,,,,,,,-,-,-,-,,-,,,-,"40,670.83",,Tajikistan,490.9,"32,172.05",216.04,33.45,306.7,47.13,"33,266.27",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196.02,0,0,0,0,0,0,0,0,196.02,196.02,57.18,0.09,29.12,0.03,19.56,15.35,5.64,0.14,46.07,13.89,187.07,,,,,,,,,0,0,0,0,,0,,0,,,0,"33,649.36"
Tanzania,"145,237.94","360,720.81",0,0,0,376.08,"506,334.83","4,443,339.84",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,443,339.84",0,0,,,0,0,,0,0,0,"4,443,339.84","131,458.60","2,042.85","55,155.31","1,073.08","57,739.02","53,601.12","7,947.53","4,582.56","91,215.81","25,832.35",0,0,"430,648.24",,,,"1,504.47",,11.61,,-,-,"1,504.47",11.61,"1,516.08","10,576.38","10,576.38",,66.7,66.7,"5,392,482.08",,Tanzania,"241,621.19","577,068.33",20.99,3.25,46.26,195.08,"818,955.11","690,663.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"690,663.00",0,0,0,0,0,0,0,0,0,0,"690,663.00","7,970.82",20.92,"4,103.48",6.11,"2,718.98","2,069.30",757.83,31.97,"6,461.28","1,865.98","26,006.67",,,,"8,004.52",,54.69,,,0,"8,004.52",54.69,"8,059.21","9,013.53","9,013.53",,0,,,0,"1,552,697.53"
Thailand,"36,624.69","292,109.37",1.33,0.21,4.06,224.64,"328,964.29",0,0,0,489.73,0,0,0,0,0,0,0,0,0,0,0,489.73,699.62,0,,,0,0,,0,0,699.62,"1,189.35","32,234.89",435.94,"13,601.49",252.29,"14,172.92","12,971.25","1,915.33","1,049.07","22,553.16","6,261.44",0,0,"105,447.78",,,,,,,,,-,-,-,-,,-,-,,-,"435,601.41",,Thailand,"22,250.51","179,312.92",28.17,4.36,35.59,61.01,"201,692.55",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"16,036.77",1.9,"8,380.45",0.56,"5,470.38","4,005.88","1,459.96",2.9,"13,159.41","3,593.75","52,111.96",,,,,,,,,0,0,0,0,,0,0,0,,,0,"253,804.51"
The Former Yugoslav Republic of Macedonia,0,"2,745.55",1.78,0.28,4.86,0.71,"2,753.18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,0.05,0.01,0.02,0,0.02,0.02,0,0.01,0.02,0,0,0,0.14,,,,,,,,,-,-,-,-,,-,,,-,"2,753.32",,The Former Yugoslav Republic of Macedonia,0,"1,367.53",0,0,0,0.8,"1,368.33",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,,0,,0,,,0,"1,368.33"
Timor-Leste,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.18,,,-,-,0.18,0.18,,-,104.04,,104.04,104.22,,Timor-Leste,29.96,"4,987.09",0,0,0,6.16,"5,023.21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.43,0.26,49.83,0.08,33.27,25.78,9.46,0.4,78.63,23.29,318.42,,,,,,0.25,,,0,0,0.25,0.25,,0,,0,101.41,,101.41,"5,443.28"
Togo,"26,855.83","104,605.58",0,0,0,94,"131,555.42","81,172.45",0,0,0,"66,673.41",0,0,0,0,0,0,0,0,0,0,"147,845.87",0,0,,,0,0,,0,0,0,"147,845.87","4,208.15",59,"1,771.46",33.66,"1,847.03","1,707.54",253.82,140.35,"2,934.30",827.35,0,0,"13,782.67",,,,,,,,,-,-,-,-,"2,898.20","2,898.20",,,-,"296,082.14",,Togo,"6,392.09","36,054.34",5.12,0.79,11.56,138.65,"42,602.55",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,515.16",7.25,"1,293.53",2.12,857.83,654.54,239.79,11.08,"2,036.93",590.46,"8,208.68",,,,,,,,,0,0,0,0,,0,,0,,,0,"50,811.23"
Tokelau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,-,-,-,-,,-,,,-,0,,Tokelau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,,0,,0,,,0,0
Tonga,0,220.68,0,0,0,0.14,220.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,-,-,-,-,,-,,,-,220.82,,Tonga,0,91.45,0,0,0,0.11,91.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0,0.17,0,0.12,0.09,0.03,0,0.27,0.08,1.1,,,,,,,,,0,0,0,0,,0,,0,,,0,92.66
Trinidad and Tobago,168.03,868.22,0,0,0,0.73,"1,036.98",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,397.6,8.92,291.15,0.14,21.23,259.46,25.36,9.49,10.54,106.19,44.26,0.09,"1,174.44",,,,,,,,,-,-,-,-,,-,,,-,"2,211.42",,Trinidad and Tobago,192.38,996.63,1.65,0.26,7.24,1.66,"1,199.81",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.83,7.68,25.84,0,0,0,11.64,4.46,9.71,24.96,131.12,,,,,,,,,0,0,0,0,,0,,0,,,0,"1,330.93"
Tunisia,428.84,"13,956.90",1.83,0.28,5.9,0.6,"14,394.34",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,32.52,0.16,13.71,0.27,14.05,13.78,2.23,0.9,22.87,7.18,0,0,107.67,,,,,,,,,-,-,-,-,,-,,,-,"14,502.01",,Tunisia,80.09,"5,123.22",1.7,0.26,2.56,0.7,"5,208.52",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5,0,8.45,0,5.65,4.38,1.61,0,13.37,3.95,53.91,,,,,,,,,0,0,0,0,,0,,0,,,0,"5,262.43"
Turkey,"1,991.52","123,323.77",98.21,15.21,248.39,17.19,"125,694.28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,25.1,0.05,10.7,0.19,10.87,10.32,1.65,0.6,17.91,5.36,0,0,82.76,,,,,,,,,-,-,-,-,,-,,,-,"125,777.05",,Turkey,109.46,"42,514.47",23.37,3.62,134.85,16.13,"42,801.90",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.22,0,0,0,0,0,0,0,0,137.22,137.22,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,,0,,0,,,0,"42,939.11"
Turkmenistan,0,"37,862.24",0,0,0,6.8,"37,869.04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,1.33,0.18,0.49,0.02,0.68,0.44,0,0.17,0.71,0,0,0,4.02,,,,,,,,,-,-,-,-,,-,,,-,"37,873.06",,Turkmenistan,"2,344.67","22,276.69",0,0,0,31.34,"24,652.70",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,,0,0,0,,,0,"24,652.70"
Turks and Caicos Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,-,-,-,-,,-,,,-,0,,Turks and Caicos Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,,0,,0,,,0,0
Tuvalu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,-,-,-,-,,-,-,,-,0,,Tuvalu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,,0,,0,-,,0,0
Uganda,"340,415.48","443,612.21",7.07,1.09,15.9,101.23,"784,152.98","3,382,419.15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,382,419.15",0,0,,,0,0,,0,0,0,"3,382,419.15","92,256.78","1,433.71","38,759.85",745.42,"40,553.61","37,417.54","5,516.97","3,193.02","64,114.70","17,973.27",0,0,"301,964.87",,,,"2,337.32",,,,,-,"2,337.32",-,"2,337.32","8,270.47","8,270.47",,-,-,"4,479,144.79",,Uganda,"237,589.67","370,334.46",73.42,11.37,240.61,340.93,"608,590.46","705,812.99",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"705,812.99",0,0,0,0,0,0,0,0,0,0,"705,812.99","49,810.68",228.55,"25,854.89",66.72,"16,919.97","12,576.30","4,591.96",349.08,"40,505.72","11,318.89","162,222.75",,,,578.04,,,,,0,578.04,0,578.04,"7,888.64","7,888.64",,0,,,0,"1,485,092.88"
Ukraine,"32,537.09","249,688.79","1,458.98",225.88,"2,513.62",247.14,"286,671.50",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,"5,539.06",39.85,"2,330.55",45.58,"2,401.18","2,335.72",372.8,163.34,"3,878.89","1,199.24",0,0,"18,306.21",,,,,,,,,-,-,-,-,,-,,,-,"304,977.71",,Ukraine,"23,280.85","135,248.24","3,961.63",613.33,"7,712.89",384.31,"171,201.25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,,0,0,0,,,0,"171,201.25"
United Arab Emirates,85.09,"2,601.91",0,0,0,1.76,"2,688.76",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,34.54,0.23,14.61,0.27,15.01,14.3,2.25,0.97,24.35,7.29,0,0,113.8,,,,,,,,,-,-,-,-,,-,,,-,"2,802.56",,United Arab Emirates,62.03,"2,289.58",0,0,0,2.91,"2,354.52",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.88,0.01,6.12,0,4.06,3.09,1.13,0.01,9.66,2.78,38.74,,,,,,,,,0,0,0,0,,0,,0,,,0,"2,393.26"
United Kingdom of Great Britain and Northern Ireland,"3,483.43","17,831.05",6.76,1.05,16.36,1.04,"21,339.68",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,27.57,3.78,10.09,0.33,14.03,9.14,0,3.54,14.77,0.02,0,0,83.26,,,,,,,,,-,-,-,-,,-,,,-,"21,422.94",,United Kingdom of Great Britain and Northern Ireland,329.67,"11,842.12",9.19,1.42,11.22,1.75,"12,195.37",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,,0,,0,,,0,"12,195.37"
United States,"2,413.29","39,882.90",0,0,0,28.12,"42,324.31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,"1,337.07",29.89,980.48,0.77,71.18,871.84,85.04,32.24,36.47,356.05,148.41,0.46,"3,949.91",,,,,,,,,-,-,-,-,,-,,,-,"46,274.22",,United States,"1,315.66","26,572.45",11.71,1.81,38.61,34.81,"27,975.05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,754.24,123.64,416.21,0,0,0,187.53,71.77,156.39,401.92,"2,111.69",,,,,,,,,0,0,0,0,,0,,0,,,0,"30,086.74"
Uruguay,300.21,"2,392.18",0.19,0.03,0.35,1.84,"2,694.81",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,417.65,8.77,313.1,0.78,20.85,276.07,25.13,10.23,12.82,105.15,43.77,0.46,"1,234.78",,,,,,,,,-,-,-,-,,-,,,-,"3,929.59",,Uruguay,175.67,"1,488.11",0,0,0,2.13,"1,665.91",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411.04,62.52,234.77,0,0,0,97.63,36.4,79.84,211.39,"1,133.59",,,,,,,,,0,0,0,0,,0,,0,,,0,"2,799.50"
US Virgin Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,-,-,-,-,,-,,,-,0,,US Virgin Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,,0,,0,,,0,0
Uzbekistan,"1,907.28","135,928.79",121.55,18.82,426.12,211.21,"138,613.77",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,415.52,3.54,174.67,3.42,180.57,174.46,27.56,12.63,290.45,88.71,0,0,"1,371.51",,,,,,,,,-,-,-,-,,-,,,-,"139,985.29",,Uzbekistan,"3,072.86","93,744.06",511.59,79.2,850.72,429.27,"98,687.70",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.45,0,64.66,0,43.33,33.65,12.35,0,102.34,30.38,413.17,,,,,,,,,0,0,0,0,,0,0,0,,,0,"99,100.87"
Vanuatu,0,"2,357.46",0,0,0,1.52,"2,358.99",10.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.13,0,0,,,0,0,,0,0,0,10.13,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,-,-,-,-,,-,,,-,"2,369.12",,Vanuatu,0,"1,371.72",0,0,0,1.68,"1,373.40",20.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.8,0,0,0,0,0,0,0,0,0,0,20.8,15.86,0.04,8.17,0.01,5.41,4.11,1.51,0.06,12.86,3.71,51.73,,,,15.98,6.33,1.05,1.68,,0,22.31,2.73,25.05,,0,,0,,,0,"1,470.97"
Venezuela,"2,175.62","32,876.26",0,0,0,23.36,"35,075.23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.24,0,,,0,0,,0,0,26.24,26.24,"1,411.47",29.8,"1,058.14",3.97,70.9,922.83,85.16,36.66,48.41,356.42,148.43,2.36,"4,174.55",,,,,,,,,-,-,-,-,44.37,44.37,,,-,"39,320.39",,Venezuela,"1,860.93","20,951.59",2.99,0.46,4.27,28.88,"22,849.12",0,0,0,0,0,0,0,471.58,0,0,0,0,0,0,0,0,0,0,471.58,968.36,0,0,0,0,0,0,0,0,968.36,"1,439.94",554.74,84.37,316.84,0,0,0,131.76,49.12,107.75,285.3,"1,529.88",,,,,,,,,0,0,0,0,,0,,0,,,0,"25,818.95"
Viet Nam,"28,599.78","483,209.13",15.19,2.35,32.27,340.04,"512,198.75",0,0,571.5,0,0,0,0,0,0,0,0,0,0,0,0,571.5,263.88,0,,,0,0,,0,0,263.88,835.38,"14,025.57",180.18,"5,904.71",112.07,"6,149.67","5,717.56",858.47,456.86,"9,791.28","2,792.62",0,0,"45,988.98",,,,,,,,,-,-,-,-,,-,,,-,"559,023.11",,Viet Nam,"13,870.92","297,009.76",0.6,0.09,0.85,754.82,"311,637.03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.58,0,0,147.58,208.74,0,0,0,0,0,0,0,0,208.74,356.32,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,,0,,0,,,0,"311,993.35"
Wallis and Futuna Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,-,-,-,-,,-,,,-,0,,Wallis and Futuna Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,,0,0,0,,,0,0
West Bank and Gaza Strip,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,-,-,-,-,,-,,,-,0,,West Bank and Gaza Strip,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,,0,0,0,,,0,0
Yemen,0,"237,963.50",0,0,0,14.25,"237,977.75",0,"57,076.38",0,0,0,0,0,0,0,0,0,0,0,0,0,"57,076.38",690.16,0,,,0,0,,0,0,690.16,"57,766.55",0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,-,-,-,-,691.47,691.47,,-,-,"296,435.76",,Yemen,"2,035.08","96,096.63",3.14,0.49,5.64,21.4,"98,162.39",0,0,0,0,0,0,0,0,"3,816.19",0,0,0,0,0,0,0,0,0,"3,816.19",44.68,0,0,0,0,0,0,0,0,44.68,"3,860.87",73.88,0,37.71,0,25.32,19.76,7.26,0,59.72,17.85,241.52,,,,,,,,,0,0,0,0,171.12,171.12,0,0,,,0,"102,435.89"
Zambia,"125,717.52","102,242.08",0,0,0,190.02,"228,149.63","599,804.86",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"599,804.86",0,0,,,0,0,,0,0,0,"599,804.86","8,328.11",159.07,"3,503.13",65.9,"3,686.85","3,295.61",464.66,304.01,"5,781.98","1,526.71",0,0,"27,116.03",,,,,,,,,-,-,-,-,-,-,,-,-,"855,070.51",,Zambia,"34,692.74","329,615.42",0,0,0,463.73,"364,771.88","303,006.87",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"303,006.87",0,0,0,0,0,0,0,0,0,0,"303,006.87","45,202.58",164.81,"23,561.21",48.1,"15,358.33","11,295.67","4,118.96",251.71,"36,892.96","10,151.28","147,045.61",,,,"1,358.47",,,,,0,"1,358.47",0,"1,358.47",-,0,0,0,,7.77,7.77,"816,190.60"
Zimbabwe,"192,438.06","85,114.52",11.28,1.75,24.24,244.8,"277,834.66","6,526.48",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,526.48",0,0,,,0,0,,0,0,0,"6,526.48","45,876.35",752.21,"19,286.91",367.17,"20,211.78","18,461.03","2,687.25","1,604.19","31,891.03","8,778.04",0,0,"149,915.96",,,,,,,,,-,-,-,-,-,-,,-,-,"434,277.10",,Zimbabwe,"188,472.87","108,826.45",0,0,0,460.7,"297,760.03","43,598.94",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"43,598.94",0,0,0,0,0,0,0,0,0,0,"43,598.94","42,520.63",102.79,"22,096.59",30,"14,480.65","10,746.04","3,922.90",156.99,"34,683.80","9,662.43","138,402.82",,,,"2,123.80",,224.28,,-,0,"2,123.80",224.28,"2,348.08",-,0,0,0,,0,0,"482,109.87"
